country,year,vaccine,method,population,urban_poor_vaccinated,urban_nonpoor_vaccinated,rural_vaccinated,total_vaccinated,overall_coverage,urban_poor_coverage,urban_nonpoor_coverage,rural_coverage
Pakistan,2025,DTP3,historical_progress,6481636,893051.9644874368,1434732.9569038288,3338539.5312811965,5666324.452672462,87.42120743393275,87.46247578437188,96.43040244889846,84.03652627208079
Pakistan,2025,DTP3,static,6481636,882505.1733881806,1417789.0058445332,3299111.9498937684,5599406.129126482,86.38877791234314,86.42955889061534,95.29157587363926,83.04406925665116
Pakistan,2025,measles1,historical_progress,6425060,867943.063579436,1394394.2430586417,3244673.7075645505,5507011.014202628,85.71143326603375,85.75189449470453,94.54442745556709,82.39294931864468
Pakistan,2025,measles1,static,6425060,854457.8508144862,1372729.5696083808,3194261.281755305,5421448.702178172,84.37973656554448,84.41956914897314,93.07549271378718,81.11281183207787
Pakistan,2026,DTP1,historical_progress,6498244,985122.3142430538,1491785.3846524353,3622126.820280386,6099034.519175875,93.85665603162754,95.26231579928583,99,91.53084259977463
Pakistan,2026,DTP1,static,6498244,976923.8683319149,1491785.3846524353,3591982.532215841,6060691.785200192,93.26660841298344,94.46951785718421,99,90.76909895494428
Pakistan,2026,DTP3,historical_progress,6498244,909549.1110030286,1461236.4536117448,3344257.034577147,5715042.599191921,87.94749164838872,87.95431125109259,96.97266804987972,84.50909629425254
Pakistan,2026,DTP3,static,6498244,893781.411452603,1435904.8501898348,3286281.891176195,5615968.152818633,86.42285751071572,86.42955889061534,95.29157587363926,83.04406925665116
Pakistan,2026,measles1,historical_progress,6435410,884663.0216925598,1421255.6978192485,3252755.1263977517,5558673.84590956,86.37637455748056,86.3830723330105,95.24032283720167,82.9994036010723
Pakistan,2026,measles1,static,6435410,864554.4678638988,1388950.2933849015,3178819.401780844,5432324.163029645,84.41302361511768,84.41956914897314,93.07549271378718,81.11281183207787
Pakistan,2027,DTP1,historical_progress,6533785.5,1003038.878626323,1515073.5035112598,3627529.337477796,6145641.719615378,94.05943491128349,95.50396232917188,99,91.7630237125914
Pakistan,2027,DTP1,static,6533785.5,992174.5333376168,1515073.5035112598,3588238.0077925064,6095486.044641383,93.29179913606566,94.46951785718421,99,90.76909895494428
Pakistan,2027,DTP3,historical_progress,6533785.5,928745.5568908721,1492076.510703515,3358844.6335078855,5779666.701102273,88.45816412403303,88.43015217931142,97.49729911935601,84.96629829210336
Pakistan,2027,DTP3,static,6533785.5,907734.1475216494,1458320.6233735725,3282856.049682506,5648910.820577728,86.45693710908826,86.42955889061534,95.29157587363926,83.04406925665116
Pakistan,2027,measles1,historical_progress,6455064,902628.0705354207,1450117.453542537,3264389.722542394,5617135.246620351,87.01904809340932,86.99149187189988,95.91112640715228,83.58399103820796
Pakistan,2027,measles1,static,6455064,875941.6717278212,1407244.4098755682,3167877.317441231,5451063.39904462,84.44631066469086,84.41956914897314,93.07549271378718,81.11281183207787
Pakistan,2028,DTP1,historical_progress,6574079,1021768.3132305956,1539639.12573725,3634880.35025321,6196287.789221056,94.2533210997473,95.73501677415949,99,91.9850276378445
Pakistan,2028,DTP1,static,6574079,1008261.7955804938,1539639.12573725,3586831.712444627,6134732.633762371,93.3169898591479,94.46951785718421,99,90.76909895494428
Pakistan,2028,DTP3,historical_progress,6574079,948715.7590922784,1524159.6462810014,3375000.208997302,5847875.614370583,88.95353424214377,88.8903266372002,98.00465736382556,85.40844748320849
Pakistan,2028,DTP3,static,6574079,922452.281063005,1481966.0461435837,3281569.4390450846,5685987.766251674,86.49101670746083,86.42955889061534,95.29157587363926,83.04406925665116
Pakistan,2028,measles1,historical_progress,6493670,923272.7186785217,1483284.1204918565,3284488.0973442644,5691044.936514642,87.6398852500149,87.5776110830425,96.55734309501344,84.14715166273898
Pakistan,2028,measles1,static,6493670,889979.5753041923,1429797.0089490355,3166049.7086386234,5485826.292891851,84.47959771426406,84.41956914897314,93.07549271378718,81.11281183207787
Pakistan,2029,DTP1,historical_progress,6625053,1042270.4790489052,1566917.4339601204,3647425.2994574257,6256613.212466451,94.43868920696107,95.95589284621317,99,92.19725188219101
Pakistan,2029,DTP1,static,6625053,1026125.5115444664,1566917.4339601204,3590925.9894238682,6183968.934928454,93.34218058223013,94.46951785718421,99,90.76909895494428
Pakistan,2029,DTP3,historical_progress,6625053,970356.3644326079,1558926.3686261452,3395761.872053323,5925044.605112076,89.4339200775009,89.33517085996961,98.49511349422914,85.83586693227494
Pakistan,2029,DTP3,static,6625053,938795.6807747245,1508222.5408680702,3285315.2669197093,5732333.488562504,86.52509630583339,86.42955889061534,95.29157587363926,83.04406925665116
Pakistan,2029,measles1,historical_progress,6535471,944449.5923952361,1517305.8346291732,3305101.1293230727,5766856.556347482,88.2393412249474,88.14191101173647,97.1795032698523,84.68934767717535
Pakistan,2029,measles1,static,6535471,904564.3185829354,1453228.1335443486,3165522.6228767186,5523315.075004002,84.51288476383725,84.41956914897314,93.07549271378718,81.11281183207787
Pakistan,2030,DTP1,historical_progress,6689273.5,1065014.5121751244,1597595.456457,3666506.4733002326,6329116.441932357,94.6159017407848,96.16699271822974,99,92.40008286521152
Pakistan,2030,DTP1,static,6689273.5,1046215.5946883011,1597595.456457,3601787.775227562,6245598.826372864,93.36737130531236,94.46951785718421,99,90.76909895494428
Pakistan,2030,DTP3,historical_progress,6689273.5,994115.076462351,1597095.936040091,3422422.250012698,6013633.262515141,89.89964698730199,89.76502782482017,98.96904565478445,86.24888618191245
Pakistan,2030,DTP3,static,6689273.5,957175.9696084457,1537751.4005490257,3295252.645420961,5790180.015578432,86.55917590420592,86.42955889061534,95.29157587363926,83.04406925665116
Pakistan,2030,measles1,historical_progress,6587842,967260.2825274827,1553952.3571204364,3329969.7297177,5851182.3693656195,88.81789164593837,88.68489234519063,97.77815895662148,85.21106015655414
Pakistan,2030,measles1,static,6587842,920739.6451252758,1479214.6102577134,3169813.960733026,5569768.216116015,84.54617181341044,84.41956914897314,93.07549271378718,81.11281183207787
Pakistan,2031,DTP1,historical_progress,6759437.5,1091178.418977465,1633416.9683575288,3682668.4863723163,6407263.87370731,94.78989743905925,96.36870689995723,99,92.59389580018932
Pakistan,2031,DTP1,static,6759437.5,1069673.9891298823,1633416.9683575288,3610092.1920287125,6313183.149516123,93.39805493454335,94.46951785718421,99,90.76909895494428
Pakistan,2031,DTP3,historical_progress,6759437.5,1021106.7608471509,1633416.9683575288,3446180.4082574844,6100704.137462164,90.25461271684462,90.18024590502466,99,86.64783995943614
Pakistan,2031,DTP3,static,6759437.5,978637.9049486157,1572231.08054072,3302850.3033454176,5853719.288834753,86.60068665232504,86.42955889061534,95.29157587363926,83.04406925665116
Pakistan,2031,measles1,historical_progress,6653670,994282.3336520734,1597364.6431387994,3355649.408946783,5947296.385737656,89.38369930786551,89.20707215873799,98.35388024874683,85.71278592210538
Pakistan,2031,measles1,static,6653670,940921.8819555421,1511638.3901449677,3175560.7539076232,5628121.026008133,84.58671719529421,84.41956914897314,93.07549271378718,81.11281183207787
Pakistan,2032,DTP1,historical_progress,6827452,1117251.4595920434,1669108.771868417,3696731.6720019965,6483091.903462457,94.95624287746668,96.56141416913397,99,92.77905462794668
Pakistan,2032,DTP1,static,6827452,1093047.4415797621,1669108.771868417,3616646.0661990037,6378802.279647183,93.42873856377435,94.46951785718421,99,90.76909895494428
Pakistan,2032,DTP3,historical_progress,6827452,1048057.8993190301,1669108.771868417,3467785.875096771,6184952.546284218,90.58946948706806,90.5811776037693,99,87.0330669603037
Pakistan,2032,DTP3,static,6827452,1000022.1274027611,1606585.9108672333,3308846.400990578,5915454.439260572,86.64219740044416,86.42955889061534,95.29157587363926,83.04406925665116
Pakistan,2032,measles1,historical_progress,6724843,1022366.7816926204,1642483.7233071662,3382779.793964993,6047630.29896478,89.92968756244241,89.70898084762692,98.90725192532139,86.19503459322678
Pakistan,2032,measles1,static,6724843,962086.0967009459,1545639.7670073416,3183324.679804688,5691050.543512976,84.62726257717802,84.41956914897314,93.07549271378718,81.11281183207787
Pakistan,2033,DTP1,historical_progress,6892887.5,1143147.3384451875,1704546.4683491683,3708495.230536024,6556189.03733038,95.11527697688929,96.74548155238062,99,92.95591199848552
Pakistan,2033,DTP1,static,6892887.5,1116254.487235873,1704546.4683491683,3621251.87432885,6442052.829913891,93.45942219300534,94.46951785718421,99,90.76909895494428
Pakistan,2033,DTP3,historical_progress,6892887.5,1074882.561083605,1704546.4683491683,3487036.8124082624,6266465.841841036,90.91205741920257,90.96817836774042,99,87.40490870817455
Pakistan,2033,DTP3,static,6892887.5,1021254.1053434582,1640696.1527155417,3313060.2254497986,5975010.483508798,86.68370814856326,86.42955889061534,95.29157587363926,83.04406925665116
Pakistan,2033,measles1,historical_progress,6793651.5,1050358.5192752792,1680006.3357366608,3407478.133468993,6137842.988480933,90.34674487616759,90.19115924933146,99,86.65832582251434
Pakistan,2033,measles1,static,6793651.5,983143.0750772809,1579468.8632421603,3189423.86710848,5752035.805427921,84.66780795906179,84.41956914897314,93.07549271378718,81.11281183207787
Pakistan,2034,DTP1,historical_progress,6958910.5,1169380.4403792527,1740500.2129538173,3719687.316310544,6629567.969643613,95.26732625234386,96.92126435069531,99,93.12480929548374
Pakistan,2034,DTP1,static,6958910.5,1139799.476764226,1740500.2129538173,3625593.100806672,6505892.790524716,93.49010582223633,94.46951785718421,99,90.76909895494428
Pakistan,2034,DTP3,historical_progress,6958910.5,1102060.394657176,1740500.2129538173,3505548.6907964707,6348109.298407463,91.22274669874635,91.3416054798712,99,87.76370849102832
Pakistan,2034,DTP3,static,6958910.5,1042795.2659757814,1675303.11212903,3317031.985844402,6035130.363949213,86.72521889668236,86.42955889061534,95.29157587363926,83.04406925665116
Pakistan,2034,measles1,historical_progress,6859578.5,1078153.6379014503,1715656.1849765747,3429503.5845096284,6223313.407387653,90.72442872966107,90.65415595888831,99,87.10318671625903
Pakistan,2034,measles1,static,6859578.5,1004005.4383090258,1612985.3004459708,3193645.2547245375,5810635.993479534,84.70835334094558,84.41956914897314,93.07549271378718,81.11281183207787
Pakistan,2035,DTP1,historical_progress,7019208.5,1194879.45953752,1775378.3470630848,3726958.893970218,6697216.700570824,95.41270501611149,97.0891062047209,99,93.28607669900603
Pakistan,2035,DTP1,static,7019208.5,1162640.0824202218,1775378.3470630848,3626400.772961191,6564419.2024444975,93.52078945146732,94.46951785718421,99,90.76909895494428
Pakistan,2035,DTP3,historical_progress,7019208.5,1128577.879175892,1775378.3470630848,3520157.0591569464,6424113.285395924,91.52190429157253,91.70181703016061,99,88.10981037229719
Pakistan,2035,DTP3,static,7019208.5,1063691.9902993517,1708874.7521573557,3317770.9199432177,6090337.662399925,86.76672964480147,86.42955889061534,95.29157587363926,83.04406925665116
Pakistan,2035,measles1,historical_progress,6925791.5,1106231.9741459922,1751750.252948543,3450457.752812492,6308439.979907027,91.08619541762162,91.09852483760721,99,87.53014944074239
Pakistan,2035,measles1,static,6925791.5,1025127.75923316,1646919.3727746161,3197484.8920815475,5869532.024089323,84.74889872282935,84.41956914897314,93.07549271378718,81.11281183207787
Pakistan,2036,DTP1,historical_progress,7074470.5,1222037.9412511422,1812739.3288908752,3725283.9261933127,6760061.196335331,95.55571963068233,97.24933919526997,99,93.44003328209119
Pakistan,2036,DTP1,static,7074470.5,1187106.627854562,1812739.3288908752,3618798.639669497,6618644.596414935,93.5567488254412,94.46951785718421,99,90.76909895494428
Pakistan,2036,DTP3,historical_progress,7074470.5,1156692.4804669349,1812739.3288908752,3526083.568747884,6495515.378105694,91.81627625849447,92.04917096303943,99,88.4435582755471
Pakistan,2036,DTP3,static,7074470.5,1086076.2765477907,1744836.2353346944,3310815.776718902,6141728.288601387,86.815377753026,86.42955889061534,95.29157587363926,83.04406925665116
Pakistan,2036,measles1,historical_progress,6986612.5,1135820.3456033915,1790226.8805093751,3462456.5520344,6388503.778147167,91.43921719069387,91.52482271360897,99,87.93974901284548
Pakistan,2036,measles1,static,6986612.5,1047644.3588042997,1683093.4239684476,3193659.1806838945,5924396.963456642,84.7964154796998,84.41956914897314,93.07549271378718,81.11281183207787
Pakistan,2037,DTP1,historical_progress,7125426.5,1248678.0169823996,1849348.0412103347,3720473.888210893,6818499.946403628,95.6925167413295,97.40228397490527,99,93.58698713717857
Pakistan,2037,DTP1,static,7125426.5,1211080.535376192,1849348.0412103347,3608451.0555222672,6668879.6321087945,93.59270819941507,94.46951785718421,99,90.76909895494428
Pakistan,2037,DTP3,historical_progress,7125426.5,1184344.9191382618,1849348.0412103347,3528791.4789575827,6562484.439306179,92.09953171653906,92.3840241993843,99,88.76529514088305
Pakistan,2037,DTP3,static,7125426.5,1108009.8515143886,1780073.6281389976,3301348.8380310107,6189432.317684397,86.86402586125051,86.42955889061534,95.29157587363926,83.04406925665116
Pakistan,2037,measles1,historical_progress,7042328.5,1164825.9610419201,1827780.6131372931,3470634.1534222,6463240.727601414,91.77704118178262,91.93360727101175,99,88.33252127191682
Pakistan,2037,measles1,static,7042328.5,1069620.8784108474,1718399.809499612,3186967.7325062156,5974988.4204166755,84.84393223657027,84.41956914897314,93.07549271378718,81.11281183207787
Pakistan,2038,DTP1,historical_progress,7170278.5,1274447.3383777684,1884689.186063897,3711667.053507113,6870803.577948779,95.82338507421684,97.54824992667737,99,93.72723552862779
Pakistan,2038,DTP1,static,7170278.5,1234224.3523734775,1884689.186063897,3594522.682413805,6713436.220851179,93.62866757338895,94.46951785718421,99,90.76909895494428
Pakistan,2038,DTP3,historical_progress,7170278.5,1211193.924242448,1884689.186063897,3527449.466637848,6623332.576944193,92.37204073655148,92.70673183096544,99,89.07536215095065
Pakistan,2038,DTP3,static,7170278.5,1129183.9819587134,1814090.9350710635,3288605.8583785878,6231880.775408365,86.91267396947502,86.42955889061534,95.29157587363926,83.04406925665116
Pakistan,2038,measles1,historical_progress,7093879,1193360.1396260469,1864607.7747950477,3475510.819345999,6533478.733767094,92.10022801019151,92.32543512320002,99,88.70900102851246
Pakistan,2038,measles1,static,7093879,1091172.2072293172,1753023.1046162364,3177901.361095849,6022096.6729414025,84.89144899344072,84.41956914897314,93.07549271378718,81.11281183207787
Pakistan,2039,DTP1,historical_progress,7208125.5,1299137.519147002,1918462.4325516662,3698495.669109279,6916095.620807948,95.94860162753753,97.68753534641655,99,93.86106506787029
Pakistan,2039,DTP1,static,7208125.5,1256341.401477458,1918462.4325516662,3576660.025443607,6751463.859472731,93.66462694736282,94.46951785718421,99,90.76909895494428
Pakistan,2039,DTP3,historical_progress,7208125.5,1237033.09672807,1918462.4325516662,3521691.494059538,6677187.023339273,92.63416714011532,93.01764638485258,99,89.3740980241556
Pakistan,2039,DTP3,static,7208125.5,1149418.7290112914,1846599.075274986,3272263.427533513,6268281.23181979,86.96132207769953,86.42955889061534,95.29157587363926,83.04406925665116
Pakistan,2039,measles1,historical_progress,7139449.5,1221074.3904389997,1900184.1262128102,3476258.8857137584,6597517.402365569,92.40932935187186,92.7008600644576,99,89.0697203845134
Pakistan,2039,measles1,static,7139449.5,1111991.5593882198,1786470.4423653989,3165712.5638121446,6064174.565565763,84.93896575031118,84.41956914897314,93.07549271378718,81.11281183207787
