country,year,vaccine,method,population,urban_poor_population,urban_nonpoor_population,rural_population,urban_poor_zero_dose,urban_nonpoor_zero_dose,rural_zero_dose,total_zero_dose,overall_zero_dose_percent
Colombia,2043,DTP1,static,579149.5,259008.86132725177,247172.4348687482,72968.20380399998,25351.442994858266,26713.746700308777,6736.113985697152,58801.30368086419,10.153044020734574
Colombia,2043,DTP3,historical_progress,579149.5,259008.86132725177,247172.4348687482,72968.20380399998,11806.384424180704,13933.815016700566,2896.6573048436458,28636.856745724916,4.944639811607351
Colombia,2043,DTP3,static,579149.5,259008.86132725177,247172.4348687482,72968.20380399998,25351.442994858266,26713.746700308777,6736.113985697152,58801.30368086419,10.153044020734574
Colombia,2043,measles1,historical_progress,584827,261547.96877737556,249595.5078386244,73683.52338399999,14041.53417458911,16070.100106199543,3525.8176102432694,33637.451891031924,5.751692704172674
Colombia,2043,measles1,static,584827,261547.96877737556,249595.5078386244,73683.52338399999,17735.034078969238,19554.963328096364,4572.770106580456,41862.76751364606,7.158145488092386
Colombia,2044,DTP1,historical_progress,573872.5,257287.8400892435,245530.06245075652,71054.59745999995,20917.50290754675,22511.701514838245,5374.203578919361,48803.40800130436,8.504224893387356
Colombia,2044,DTP1,static,573872.5,257287.8400892435,245530.06245075652,71054.59745999995,25182.991724176907,26536.243408790444,6559.457993293091,58278.69312626045,10.1553381850952
Colombia,2044,DTP3,historical_progress,573872.5,257287.8400892435,245530.06245075652,71054.59745999995,11270.003404779824,13409.165418765951,2693.446023362896,27372.614846908673,4.769807726787514
Colombia,2044,DTP3,static,573872.5,257287.8400892435,245530.06245075652,71054.59745999995,25182.991724176907,26536.243408790444,6559.457993293091,58278.69312626045,10.1553381850952
Colombia,2044,measles1,historical_progress,579131.5,259645.64038639894,247780.11380960108,71705.74580399995,13775.590353975045,15798.655326876491,3385.6599495847377,32959.905630436275,5.691264528079767
Colombia,2044,measles1,static,579131.5,259645.64038639894,247780.11380960108,71705.74580399995,17606.041072443244,19412.73334979664,4450.030017888483,41468.80444012837,7.160516124598364
Colombia,2045,DTP1,historical_progress,569306,255874.40158943608,244181.2165705639,69250.38184,20617.398928229686,22213.300639266803,5187.312346353564,48018.01191385005,8.434481968194618
Colombia,2045,DTP1,static,569306,255874.40158943608,244181.2165705639,69250.38184,25044.646242979907,26390.463693506437,6392.900486906608,57828.01042339296,10.15763234945582
Colombia,2045,DTP3,historical_progress,569306,255874.40158943608,244181.2165705639,69250.38184,10768.794968089436,12921.01997966317,2505.4291599794383,26195.244107732044,4.601259095764324
Colombia,2045,DTP3,static,569306,255874.40158943608,244181.2165705639,69250.38184,25044.646242979907,26390.463693506437,6392.900486906608,57828.01042339296,10.15763234945582
Colombia,2045,measles1,historical_progress,573796,257892.43066894088,246107.0238910591,69796.54544,13521.590091159027,15540.088225623933,3251.677635575033,32313.355952357993,5.631505962460176
Colombia,2045,measles1,static,573796,257892.43066894088,246107.0238910591,69796.54544,17487.159498894627,19281.652416950485,4331.545803901136,41100.35771974625,7.162886761104338
Colombia,2046,DTP1,historical_progress,564761.5,254416.20289985696,242789.655993143,67555.64110699997,20317.217204014716,21914.343510446037,5011.557051959731,47243.11776642048,8.365144891502073
Colombia,2046,DTP1,static,564761.5,254416.20289985696,242789.655993143,67555.64110699997,24901.91969391665,26240.0674860851,6236.449236107609,57378.43641610936,10.159764151081362
Colombia,2046,DTP3,historical_progress,564761.5,254416.20289985696,242789.655993143,67555.64110699997,10286.151597522467,12449.90801200652,2331.563336526826,25067.622946055813,4.438621072090752
Colombia,2046,DTP3,static,564761.5,254416.20289985696,242789.655993143,67555.64110699997,24901.91969391665,26240.0674860851,6236.449236107609,57378.43641610936,10.159764151081362
Colombia,2046,measles1,historical_progress,569185,256408.92030982117,244691.30836017878,68084.77132999997,13285.450826137429,15301.282878151034,3129.6214136430494,31716.35511793151,5.572240153540855
Colombia,2046,measles1,static,569185,256408.92030982117,244691.30836017878,68084.77132999997,17386.56568851835,19170.735896340346,4225.313784584778,40782.615369443476,7.165089622784064
Colombia,2047,DTP1,historical_progress,560167,252926.02441003578,241367.5770579642,65873.39853200004,20018.031817523537,21615.981421287834,4839.544285806774,46473.55752461815,8.296375460285619
Colombia,2047,DTP1,static,560167,252926.02441003578,241367.5770579642,65873.39853200004,24756.063004522795,26086.372934820174,6081.151762056712,56923.58770139968,10.161895952706903
Colombia,2047,DTP3,historical_progress,560167,252926.02441003578,241367.5770579642,65873.39853200004,9822.029986012996,11995.92653760261,2167.6682254300244,23985.62474904563,4.281870361703854
Colombia,2047,DTP3,static,560167,252926.02441003578,241367.5770579642,65873.39853200004,24756.063004522795,26086.372934820174,6081.151762056712,56923.58770139968,10.161895952706903
Colombia,2047,measles1,historical_progress,564616,254934.83228804404,243284.58457595593,66396.58313600003,13053.30085798311,15066.3431358912,3011.2009092203753,31130.844903094687,5.513631371249608
Colombia,2047,measles1,static,564616,254934.83228804404,243284.58457595593,66396.58313600003,17286.610787611164,19060.52384864987,4120.545497819038,40467.680134080074,7.16729248446379
Colombia,2048,DTP1,historical_progress,556165.5,251694.7028928693,240192.52561013066,64278.27149700001,19742.689894710566,21342.908642871676,4676.645007882916,45762.24354546516,8.228170130197784
Colombia,2048,DTP1,static,556165.5,251694.7028928693,240192.52561013066,64278.27149700001,24635.54289146246,25959.376464708428,5933.896423850918,56528.8157800218,10.164027754332443
Colombia,2048,DTP3,historical_progress,556165.5,251694.7028928693,240192.52561013066,64278.27149700001,9386.685582476131,11571.889423211907,2015.6001953837779,22974.175201071816,4.130816312962924
Colombia,2048,DTP3,static,556165.5,251694.7028928693,240192.52561013066,64278.27149700001,24635.54289146246,25959.376464708428,5933.896423850918,56528.8157800218,10.164027754332443
Colombia,2048,measles1,historical_progress,560000.5,253430.2459741898,241848.75623881017,64721.49778700001,12823.05849794945,14832.87421168303,2895.866126413008,30551.79883604549,5.455673492442505
Colombia,2048,measles1,static,560000.5,253430.2459741898,241848.75623881017,64721.49778700001,17184.587859749437,18948.031557737006,4016.5903683939773,40149.20978588042,7.169495346143516
Colombia,2049,DTP1,historical_progress,552044.5,250400.89734826965,238957.84558773035,62685.757063999976,19465.632610917623,21067.543284541418,4516.555538994366,45049.73143445341,8.160525362439696
Colombia,2049,DTP1,static,552044.5,250400.89734826965,238957.84558773035,62685.757063999976,24508.90692486938,25825.935495079888,5786.882269941211,56121.724689890485,10.166159555957986
Colombia,2049,DTP3,historical_progress,552044.5,250400.89734826965,238957.84558773035,62685.757063999976,8966.737556850308,11161.704867953427,1872.0380683321807,22000.480493135918,3.9852730156963645
Colombia,2049,DTP3,static,552044.5,250400.89734826965,238957.84558773035,62685.757063999976,24508.90692486938,25825.935495079888,5786.882269941211,56121.724689890485,10.166159555957986
Colombia,2049,measles1,historical_progress,555987,252189.16901440444,240664.39516159554,63133.43582399998,12609.434760798724,14617.928063526027,2786.8193860332653,30014.182210358016,5.398360431153609
Colombia,2049,measles1,static,555987,252189.16901440444,240664.39516159554,63133.43582399998,17100.432963501124,18855.240875594078,3918.0358756350047,39873.709714730205,7.171698207823242
Colombia,2050,DTP1,historical_progress,548049.5,249155.8467765887,237769.6924884112,61123.96073500003,19195.531049908845,20799.266735506408,4361.246646182733,44356.04443159799,8.09343762408286
Colombia,2050,DTP1,static,548049.5,249155.8467765887,237769.6924884112,61123.96073500003,24387.04303020593,25697.523032932753,5642.703880641045,55727.26994377973,10.168291357583527
Colombia,2050,DTP3,historical_progress,548049.5,249155.8467765887,237769.6924884112,61123.96073500003,8565.621749275298,10769.814743387531,1737.3917409778003,21072.82823364063,3.8450592936661065
Colombia,2050,DTP3,static,548049.5,249155.8467765887,237769.6924884112,61123.96073500003,24387.04303020593,25697.523032932753,5642.703880641045,55727.26994377973,10.168291357583527
Colombia,2050,measles1,historical_progress,551862.5,250889.32385075654,239423.9515242434,61549.22462500003,12395.99454634473,14402.521044434654,2680.247077210617,29478.76266799,5.34168613884618
Colombia,2050,measles1,static,551862.5,250889.32385075654,239423.9515242434,61549.22462500003,17012.293115264332,18758.0563146657,3819.720359755779,39590.06978968582,7.173901069502968
Democratic Republic of the Congo,2024,DTP1,historical_progress,4086110,NA,NA,2122211.1229200005,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2024,DTP1,static,4086110,NA,NA,2122211.1229200005,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2024,DTP3,historical_progress,4086110,NA,NA,2122211.1229200005,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2024,DTP3,static,4086110,NA,NA,2122211.1229200005,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2024,measles1,historical_progress,3950712,NA,NA,2051889.1928640003,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2024,measles1,static,3950712,NA,NA,2051889.1928640003,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2025,DTP1,historical_progress,4186307,NA,NA,2148873.24617,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2025,DTP1,static,4186307,NA,NA,2148873.24617,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2025,DTP3,historical_progress,4186307,NA,NA,2148873.24617,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2025,DTP3,static,4186307,NA,NA,2148873.24617,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2025,measles1,historical_progress,4056677.5,NA,NA,2082333.1275250001,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2025,measles1,static,4056677.5,NA,NA,2082333.1275250001,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2026,DTP1,historical_progress,4279160,NA,NA,2170064.73584,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2026,DTP1,static,4279160,NA,NA,2170064.73584,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2026,DTP3,historical_progress,4279160,NA,NA,2170064.73584,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2026,DTP3,static,4279160,NA,NA,2170064.73584,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2026,measles1,historical_progress,4156487.5,NA,NA,2107854.56695,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2026,measles1,static,4156487.5,NA,NA,2107854.56695,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2027,DTP1,historical_progress,4361382.5,NA,NA,2184782.226785,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2027,DTP1,static,4361382.5,NA,NA,2184782.226785,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2027,DTP3,historical_progress,4361382.5,NA,NA,2184782.226785,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2027,DTP3,static,4361382.5,NA,NA,2184782.226785,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2027,measles1,historical_progress,4249022.5,NA,NA,2128496.833105,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2027,measles1,static,4249022.5,NA,NA,2128496.833105,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2028,DTP1,historical_progress,4438160,NA,NA,2195788.5363200004,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2028,DTP1,static,4438160,NA,NA,2195788.5363200004,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2028,DTP3,historical_progress,4438160,NA,NA,2195788.5363200004,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2028,DTP3,static,4438160,NA,NA,2195788.5363200004,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2028,measles1,historical_progress,4331023.5,NA,NA,2142782.538672,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2028,measles1,static,4331023.5,NA,NA,2142782.538672,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2029,DTP1,historical_progress,4520976.5,NA,NA,2208795.404699,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2029,DTP1,static,4520976.5,NA,NA,2208795.404699,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2029,DTP3,historical_progress,4520976.5,NA,NA,2208795.404699,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2029,DTP3,static,4520976.5,NA,NA,2208795.404699,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2029,measles1,historical_progress,4407640,NA,NA,2153423.04424,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2029,measles1,static,4407640,NA,NA,2153423.04424,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2030,DTP1,historical_progress,4600239,NA,NA,2219063.28882,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2030,DTP1,static,4600239,NA,NA,2219063.28882,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2030,DTP3,historical_progress,4600239,NA,NA,2219063.28882,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2030,DTP3,static,4600239,NA,NA,2219063.28882,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2030,measles1,historical_progress,4490238.5,NA,NA,2166001.24763,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2030,measles1,static,4490238.5,NA,NA,2166001.24763,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2031,DTP1,historical_progress,4675355.5,NA,NA,2226451.042655,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2031,DTP1,static,4675355.5,NA,NA,2226451.042655,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2031,DTP3,historical_progress,4675355.5,NA,NA,2226451.042655,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2031,DTP3,static,4675355.5,NA,NA,2226451.042655,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2031,measles1,historical_progress,4569334.5,NA,NA,2175962.782245,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2031,measles1,static,4569334.5,NA,NA,2175962.782245,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2032,DTP1,historical_progress,4751161.5,NA,NA,2233235.95146,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2032,DTP1,static,4751161.5,NA,NA,2233235.95146,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2032,DTP3,historical_progress,4751161.5,NA,NA,2233235.95146,NA,NA,NA,NA,NA
Democratic Republic of the Congo,2032,DTP3,static,4751161.5,NA,NA,2233235.95146,NA,NA,NA,NA,NA
